PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Logging.CN05.AR01;When a log storage bucket is created, the bucket's access control settings MUST explicitly deny public read and write access.;Identity and Access Management;Controls that restrict who can access and modify logs. ;CCC.Logging.CN05 Ensure Log Bucket is Not Publicly Accessible;;Ensure that log storage buckets are not publicly accessible to prevent unauthorized access to sensitive log data. In addition, logs should be replicated to another cloud region to enhance availability, durability, and support disaster recovery requirements.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly listable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_list_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Logging.CN05.AR02;When the URL of a log storage bucket's object is accessed publicly, the action MUST be denied by bucket policy.;Identity and Access Management;Controls that restrict who can access and modify logs. ;CCC.Logging.CN05 Ensure Log Bucket is Not Publicly Accessible;;Ensure that log storage buckets are not publicly accessible to prevent unauthorized access to sensitive log data. In addition, logs should be replicated to another cloud region to enhance availability, durability, and support disaster recovery requirements.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly listable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_list_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly listable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_list_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly listable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_list_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.AuditLog.CN10.AR01;When audit log storage bucket's are created then, bucket's access control settings MUST explicitly deny public read and write access.;Confidentiality;Controls designed to protected the confidentiality of Audit Log data.;CCC.AuditLog.CN10 Ensure Audit Bucket is Not Publicly Accessible;;Ensure that audit log storage buckets are not publicly accessible to prevent unauthorized exposure of sensitive log data.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.AuditLog.CN10.AR02;When the URL of a audit log storage bucket's object is accessed publicly then, it should be denied by bucket policy.;Confidentiality;Controls designed to protected the confidentiality of Audit Log data.;CCC.AuditLog.CN10 Ensure Audit Bucket is Not Publicly Accessible;;Ensure that audit log storage buckets are not publicly accessible to prevent unauthorized exposure of sensitive log data.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Logging.CN05.AR01;When a log storage bucket is created, the bucket's access control settings MUST explicitly deny public read and write access.;Identity and Access Management;Controls that restrict who can access and modify logs. ;CCC.Logging.CN05 Ensure Log Bucket is Not Publicly Accessible;;Ensure that log storage buckets are not publicly accessible to prevent unauthorized access to sensitive log data. In addition, logs should be replicated to another cloud region to enhance availability, durability, and support disaster recovery requirements.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Logging.CN05.AR02;When the URL of a log storage bucket's object is accessed publicly, the action MUST be denied by bucket policy.;Identity and Access Management;Controls that restrict who can access and modify logs. ;CCC.Logging.CN05 Ensure Log Bucket is Not Publicly Accessible;;Ensure that log storage buckets are not publicly accessible to prevent unauthorized access to sensitive log data. In addition, logs should be replicated to another cloud region to enhance availability, durability, and support disaster recovery requirements.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.ObjStor.CN02.AR01;When a permission set is allowed for an object in a bucket, the service MUST allow the same permission set to access all objects in the same bucket.;Identity and Access Management;TODO: Describe this control family;CCC.CN02 Ensure Data Encryption at Rest for All Stored Data;CCC.ObjStor.C02 Enforce Uniform Bucket-level Access to Prevent Inconsistent Permissions;Ensure that uniform bucket-level access is enforced across all object storage buckets. This prevents the use of ad-hoc or inconsistent object-level permissions, ensuring centralized, consistent, and secure access management in accordance with the principle of least privilege.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.9.4.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}, {'ReferenceId': 'CCM', 'Identifiers': ['DCS-09']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.ObjStor.CN02.AR02;When a permission set is denied for an object in a bucket, the service MUST deny the same permission set to access all objects in the same bucket.;Identity and Access Management;TODO: Describe this control family;CCC.CN02 Ensure Data Encryption at Rest for All Stored Data;CCC.ObjStor.C02 Enforce Uniform Bucket-level Access to Prevent Inconsistent Permissions;Ensure that uniform bucket-level access is enforced across all object storage buckets. This prevents the use of ad-hoc or inconsistent object-level permissions, ensuring centralized, consistent, and secure access management in accordance with the principle of least privilege.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.9.4.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}, {'ReferenceId': 'CCM', 'Identifiers': ['DCS-09']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;S3 Bucket config-bucket-936102779352 is not publicly writable.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_public_write_acl;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN01.AR01;When a port is exposed for non-SSH network traffic, all traffic MUST include a TLS handshake AND be encrypted using TLS 1.3 or higher.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Most cloud services enable TLS 1.3 by default. Where it is not already set, ensure that your services are configured or updated accordingly. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];FAIL;S3 Bucket config-bucket-936102779352 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_secure_transport_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN01.AR03;When the service receives unencrypted traffic,  then it MUST either block the request or automatically redirect it to the secure equivalent.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Review firewall, load balancer, and application configurations to ensure insecure protocols such as HTTP, FTP, and Telnet are not exposed. Where possible, implement automatic redirection to secure protocols such as HTTPS, SFTP, SSH, and regularly scan for protocol drift. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];FAIL;S3 Bucket config-bucket-936102779352 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_secure_transport_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN01.AR07;When a port is exposed, the service MUST ensure that the protocol and service officially assigned to that port number by the IANA Service Name and Transport Protocol Port Number Registry, and no other, is run on that port.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Reference the IANA Service Name and Transport Protocol Port Number Registry for more information about correct protocol-to-port assignments. Avoid running non-standard services on well-known ports. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];FAIL;S3 Bucket config-bucket-936102779352 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_secure_transport_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN01.AR08;When a service transmits data using TLS, mutual TLS (mTLS) MUST be implemented to require both client and server certificate authentication for all connections.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-amber', 'tlp-red'];Configure mTLS for all endpoints that process or transmit sensitive data. Ensure both client and server certificates are validated and managed securely. Regularly review certificate authorities and automate certificate rotation where possible. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];FAIL;S3 Bucket config-bucket-936102779352 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_secure_transport_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.AuditLog.CN04.AR01;When audit log buckets are created then verify that server access logging MUST be enabled for the audit log bucket, with logs delivered to a separate, secure logging bucket.;Integrity;Controls designed to protected the integrity of Audit Log data.;CCC.AuditLog.CN04 Ensure Access Logging Is Enabled on the Audit Log Bucket;;Ensure that access logging is enabled for the audit log storage bucket to capture all requests made to the bucket, providing an audit trail of data access.;['tlp-red', 'tlp-amber'];Configure the audit log bucket to enable server access logging. Ensure the target logging bucket is configured for appropriate security, including restricted access and immutability. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01', 'CCC.TH09']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-2', 'AU-3']}];FAIL;S3 Bucket config-bucket-936102779352 has server access logging disabled.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_server_access_logging_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.AuditLog.CN04.AR01;When restricted fields are accessed by unauthorized users, then those fields MUST remain masked.;Identity and Access Management;Controls that restrict who can access and modify logs. ;CCC.Logging.CN04 Restrict Field And Log Type Access;;Configure access to logs to follow the principle of least privilege in particular where technically possible limit the log fields users have access to to prevent accidental exposure to sensitive information such as PII.;['tlp-red', 'tlp-amber'];Review field level access controls on log data. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Logging.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.PS-04']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-6', 'AU-9', 'AC-3', 'PT-2', 'PT-3', 'PT-3']}];FAIL;S3 Bucket config-bucket-936102779352 has server access logging disabled.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_server_access_logging_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.ObjStor.CN06.AR01;When an object storage bucket is accessed, the service MUST store access logs in a separate data store.;Data;TODO: Describe this control family;CCC.CN06 Prevent Deployment in Restricted Regions;CCC.ObjStor.C06 Access Logs are Stored in a Separate Data Store;Ensure that access logs for object storage buckets are stored in a separate data store to protect against unauthorized access, tampering, or deletion of logs (Logbuckets are exempt from this requirement, but must be tlp-red).;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH07', 'CCC.TH09']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-6']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-07', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2022 A.8.15.0']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-9', 'SC-28']}];FAIL;S3 Bucket config-bucket-936102779352 has server access logging disabled.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_server_access_logging_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN09.AR03;When the service is operational, any attempt to redirect logs for the service or its child resources MUST NOT be possible without halting operation of the corresponding resource and publishing corresponding events to monitored channels.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN09 Ensure Integrity of Access Logs;;Ensure that access logs are always recorded to an external location that cannot be manipulated from the context of the service(s) it contains logs for.;['tlp-amber', 'tlp-red'];No normal business operations should result in the redirection of logs, as this could indicate an attempt to cover up unauthorized access. Ensure that logging configurations are immutable during service operation so that any changes require stopping the service and publishing corresponding events to monitored channels. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH07', 'CCC.TH09', 'CCC.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-6']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-9']}, {'ReferenceId': 'CCM', 'Identifiers': ['LOG-02', 'LOG-04', 'LOG-09']}];FAIL;S3 Bucket config-bucket-936102779352 has server access logging disabled.;arn:aws:s3:::config-bucket-936102779352;config-bucket-936102779352;s3_bucket_server_access_logging_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.LB.CN09.AR01;When an API call originates outside the approved CIDR set, the request MUST be denied.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN09 Restrict Management API Access;;Limit load-balancer API calls to authorised identities and trusted networks.;['tlp-green', 'tlp-amber', 'tlp-red'];Combine VPC endpoints with IAM condition-key filters for protected APIs.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH08']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-5']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-7']}];FAIL;VPC vpc-059ad4be0cb3149bd has no EC2 endpoint.;arn:aws:ec2:us-east-1:936102779352:vpc/vpc-059ad4be0cb3149bd;vpc-059ad4be0cb3149bd;vpc_endpoint_for_ec2_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;VPC vpc-059ad4be0cb3149bd has no EC2 endpoint.;arn:aws:ec2:us-east-1:936102779352:vpc/vpc-059ad4be0cb3149bd;vpc-059ad4be0cb3149bd;vpc_endpoint_for_ec2_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;936102779352;us-east-1;2026-05-11 11:38:15.308145;CCC.LB.CN01.AR01;When a single client sends more than 2000 requests within any 5-minute sliding window, the load balancer MUST throttle all subsequent requests from that client for at least 60 seconds.;Logging & Monitoring;Controls that detect anomalous traffic and record load-balancer activity. ;CCC.LB.CN01 Enforce and Detect Rate Limiting;;Detect and throttle malicious or excessive requests to prevent downstream resource exhaustion and brute-force activity.;['tlp-green', 'tlp-amber', 'tlp-red'];Implement per-IP token-bucket limits with and verify via synthetic traffic tests. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH01', 'CCC.LB.TH09']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-1', 'PR.AC-7', 'PR.PT-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-6', 'SC-5', 'AC-7']}];FAIL;VPC vpc-059ad4be0cb3149bd Flow logs are disabled.;arn:aws:ec2:us-east-1:936102779352:vpc/vpc-059ad4be0cb3149bd;vpc-059ad4be0cb3149bd;vpc_flow_logs_enabled;False
